Long,Lat
-42.86039951787508,-3.0468251601047376
-42.699230527402705,-2.698278985302312
-42.891993945727144,-3.032241462468476
-42.7656504460851,-3.073209923390765
-42.82579446582045,-3.0152944413524247
-42.76230300145315,-3.0612698835938916
-42.454985031546,-2.731954043269842
-42.97274232712981,-3.5293092232349057
-42.869422621972674,-3.0544374032761485
-42.89639193890591,-3.128264938470371
-42.85407026480004,-3.1748287650112834
-42.854878452923586,-3.041932140021951
-42.96999565328664,-3.5510023130098003
-42.6875201739686,-3.1489760084721725
-42.77469826304255,-3.0683471896260186
-42.76603364272851,-3.08351652198228
-42.95382769595419,-3.4126359329833367
-42.7619859622115,-3.271723479040876
-42.80650753779695,-3.453533795422377
-42.90071078393167,-3.058838967150235
-42.979234985493434,-3.5228136450393173
-42.95197341361997,-3.582968192009713
-41.85066139244625,-2.8123565500993752
-42.77940600187849,-3.074866004559542
-43.00370743068824,-3.5027945357797776
-42.88478828514933,-3.060977351594102
-42.85530454360239,-3.0310841347018473
-42.770509436636935,-3.136139873944698
-42.67664062215289,-3.1277990305368673
-42.467388491485,-2.731980403304956
-42.86934047186861,-3.3549525037539096
-42.870246954946,-3.046844774521401
-42.955226098818486,-3.5770082933937157
-42.89137313560728,-3.141816179915053
-42.758269862091126,-3.054752525254071
-42.81378003845168,-2.73700401421348
-42.76560400348895,-3.0954486337467113
-42.834547490721974,-3.220352315199221
-42.774445293512144,-3.060210460234646
-42.755599094181875,-3.041729164487389
-42.6792929225841,-3.1484152540557764
-42.76542690466739,-3.115517418193287
-42.85236783716058,-3.0153474677616394
-42.793286697783486,-3.566868027602749
-42.83074539303614,-2.9670277016846316
-42.88938642360212,-3.123368712400261
-42.50934745729979,-2.717968494438849
-42.87186425631171,-3.1819175482496895
-42.82094925865393,-3.0098603948721223
-42.75583785739383,-2.9240273017524396
-42.59842871728897,-3.1769754715048233
-42.442678111084355,-3.3230155366759666
-42.92973730911333,-3.3816636103353375
-42.84415122296895,-3.009364311869917
-42.58207327351441,-2.951866247738353
-42.89920231247132,-3.1396622036162265
-42.74546849432417,-2.705417321032024
-42.97384791536569,-3.5173771018608524
-42.708941094612705,-2.6972126326116204
-42.7958760236823,-2.719613492097767
-42.208569420253795,-2.727066234125276
-42.46358154178653,-2.7471565421685415
-42.90634937983412,-3.141303992053757
-42.85364823704555,-2.764741107104598
-42.868627067162805,-3.4341478096836013
-42.688619623747236,-3.1397579921288568
-42.88950505684062,-3.1315057636349506
-42.76532541389556,-3.034698122919406
-42.9036543166542,-3.07132132202733
-42.78787516412403,-3.4578297284134187
-42.5646743248398,-2.9529127392681405
-42.73459216342274,-2.680446476692519
-42.739339436824764,-2.6652680007959964
-42.66239272686934,-3.104987659593599
-42.78253733749246,-2.9267927337756925
-42.1252602505116,-3.2961158089028415
-42.717981540826344,-2.693975343633193
-42.67651117550026,-2.7329478356028476
-42.69488211329759,-3.050821029867109
-42.0163337615907,-3.2405010541838197
-42.79556051321738,-2.9571941875479917
-42.7887623894609,-2.701158075398245
-42.79434371359436,-3.4616417698143156
-42.88887340327216,-3.0414570795111544
-42.866984775400574,-3.444450551424078
